FEEDBACK_ID,ORDER_ID,CUSTOMER_ID,RATING,COMMENT,SENTIMENT_SCORE,CREATED_AT
1961,6522,1435,4,Available back major whole station know size clear face great.,0.5783877573306629,2024-07-17 01:37:00
1962,6523,1130,1,Sister ok let type think which laugh key.,-2.1904136923183763,2023-09-30 22:39:00
1963,6526,4869,5,Matter health long shake interest four want bit.,2.145988139248766,2024-10-09 17:25:00
1964,6528,3871,1,Fly prepare movie bar knowledge white much recently former.,-2.4659716833598395,2023-11-20 20:34:00
1965,6529,1499,2,Left direction along drive green school hair rate ago good provide.,-0.7162812569703059,2023-12-23 13:55:00
1966,6542,186,3,Eat term itself right discover maintain can fear system public I just hundred.,0.40080334780190074,2023-03-18 19:37:00
1967,6547,1660,1,Table meeting seek kid test foot upon result sign exactly administration smile sing.,-1.7963117446422925,2024-09-23 19:47:00
1968,6552,1704,2,Forget receive technology impact citizen nature policy movie.,-0.7122693111283751,2023-11-28 03:25:00
1969,6555,779,3,Rest hit soon recognize compare wait read nature successful foreign this look join fact whatever compare.,-0.19915198964820457,2024-10-24 01:24:00
1970,6556,2429,3,Like to future region save particular might oil down cup southern but art myself draw rule.,-0.38101471106367546,2023-02-04 22:39:00
1971,6564,3069,5,Building carry give policy beautiful yes six.,1.8325274560120426,2023-12-24 11:36:00
1972,6565,267,4,One financial left only it alone part check after nearly someone only between beautiful animal.,0.6646373805840169,2023-02-21 23:48:00
1973,6582,4698,4,Special voice walk understand mind apply force structure take indicate never let.,0.853719553361541,2023-09-06 16:42:00
1974,6585,3873,4,Rise but home do training religious this senior imagine whatever.,1.3105245909778316,2023-01-21 01:37:00
1975,6587,2377,1,No coach sell own process test Mrs better energy despite stop management some.,-1.7691367269042737,2024-10-05 14:03:00
1976,6591,3310,3,Prevent American economy financial city various meet from six factor tax tend present.,-0.34283366711373997,2023-10-26 04:38:00
1977,6592,200,2,Star upon president final yourself teacher heavy large.,-1.3249733616043398,2024-03-19 01:10:00
1978,6593,1466,3,Parent rather we pay cultural arrive most manage east million indeed drug.,0.28664461921361806,2023-02-02 10:19:00
1979,6596,228,1,Which recently benefit point station husband he raise visit dog century treat east water.,-1.7289043091978686,2023-04-06 04:06:00
1980,6599,3492,5,Perform thank eight may degree red what news per contain information Republican possible throughout.,1.8107428653017208,2024-12-18 22:44:00
1981,6603,4607,2,Various quickly full unit important seem mind happen.,-0.6582699574272635,2024-12-22 14:45:00
1982,6605,4182,4,Final interview assume wear its campaign worry.,0.8959475671368458,2024-10-02 03:12:00
1983,6606,3108,3,Agency product almost them spring stage doctor agree the market tough.,-0.43063109760493656,2023-06-27 22:38:00
1984,6614,2528,2,Remember sell whose group behavior director site order rule game military condition show similar bring.,-1.1118882935520604,2023-09-02 07:21:00
1985,6616,1239,3,Itself tonight there seek somebody push sort glass should provide enough score official condition year benefit.,0.06142881649307752,2024-06-07 15:40:00
1986,6617,3543,1,Raise when difference expect month receive recent federal morning lot side kid.,-1.9411562352086746,2024-12-16 20:26:00
1987,6623,3193,1,These site building common rise help important few realize subject west step law.,-2.2876071180449626,2024-03-25 13:58:00
1988,6632,1978,3,Treat particular teach become end be moment loss imagine trouble.,0.15391997958191095,2023-07-05 01:58:00
1989,6635,4650,2,Theory too off offer order hour against beyond also million.,-0.9989831442987148,2023-01-07 10:46:00
1990,6636,1014,1,Probably allow economy east thing happen song community hope crime memory history serve language no.,-2.187285328540159,2023-03-21 23:16:00
1991,6642,83,5,Then wide once effect degree whose issue indeed us.,2.1396202364865013,2024-11-16 14:48:00
1992,6643,4127,3,Occur carry structure site team door grow member change.,0.22470739375115767,2024-06-25 13:23:00
1993,6648,1800,5,Attorney card recent piece choice oil rather allow together.,2.0468081164562353,2024-09-09 12:44:00
1994,6650,1643,5,Claim bag laugh use project seven itself last himself someone during meet relationship.,2.1424320240103896,2023-07-18 09:41:00
1995,6653,1900,3,View number best near suggest threat around large through central help clearly well will remember agreement.,0.49672937902948144,2024-08-26 09:17:00
1996,6655,2399,1,Information figure stage term right kid this life same result school rule why recent.,-2.2833408342100587,2024-12-02 07:04:00
1997,6658,3694,5,Budget answer success then feel enter least whether exactly rise age whatever program.,1.9163954375803591,2024-09-08 05:46:00
1998,6659,4239,4,Owner floor example prepare wear soon political figure once when push maybe.,1.1735311628530924,2023-10-30 04:37:00
1999,6662,4681,4,Agency stand information important week road power.,0.732153108600104,2024-09-15 20:59:00
2000,6674,349,1,Street believe measure result health only quality edge read everybody.,-2.393835680677445,2023-05-30 05:49:00
2001,6680,2403,4,Bar man establish news present strategy from travel mission interview.,0.9777990504254653,2024-06-15 15:23:00
2002,6681,4008,1,Teacher life blue go here she develop know close thought.,-2.2056870732928577,2023-07-10 03:27:00
2003,6682,3805,2,We main north development establish factor bit rather seek no by go floor.,-1.3914233041842397,2023-05-02 19:08:00
2004,6683,3070,5,Suffer add several it shake try through data.,1.6661215419756912,2024-04-28 16:32:00
2005,6691,3874,3,Before staff on goal do relationship point arrive thousand above set.,0.25621558231853736,2024-01-02 13:48:00
2006,6698,3800,4,Evening local while pass resource that require Congress environment any.,0.8369894171726541,2024-05-25 15:56:00
2007,6703,1635,4,Form special red return later mean crime democratic near hospital if position general.,0.6030057937549747,2023-01-16 02:31:00
2008,6706,968,2,Probably this ground ask just view record response but style summer exist.,-0.5344396611573047,2024-03-16 04:25:00
2009,6707,3382,2,Call bank government person model somebody according these process whose.,-1.3021566092346668,2024-10-03 23:53:00
2010,6712,4099,2,Plan agency middle sing firm fish become write big hot couple talk enough.,-1.077024582361512,2023-08-19 00:30:00
2011,6719,4491,3,Computer imagine sense more month newspaper throw cold behind describe eat organization little once red education.,0.08713046563088933,2024-07-15 11:36:00
2012,6722,4183,2,Offer usually beautiful can case language tax season learn opportunity position investment her manager.,-0.8028938498822358,2023-02-19 02:26:00
2013,6723,2777,5,Face staff general top type in in throw throughout mention six fall.,1.5346332438637158,2024-02-11 07:28:00
2014,6726,3268,5,Professor art idea thing billion wife ahead small side often should set follow.,1.7048739177753824,2024-01-16 19:12:00
2015,6727,750,3,Understand century respond result choice measure animal travel thus voice.,-0.4802457008971711,2023-11-16 16:50:00
2016,6728,945,5,Fish record they visit environment company must nice across discussion research reach similar my.,1.8045803373305476,2024-04-04 20:51:00
2017,6733,321,2,Serve traditional religious institution region board stock purpose speak wrong want feeling.,-0.6692359896142841,2023-09-14 01:33:00
2018,6736,3966,5,Wait character yes lay billion fund candidate just sister ready.,2.039947837824123,2023-05-31 16:22:00
2019,6738,116,3,Partner add foot drug treat firm plant most now owner lot large company write condition TV.,-0.3329449393845517,2024-07-17 12:01:00
2020,6739,4167,2,State tough ago could evening manage product method.,-1.2343395279213658,2023-04-28 23:15:00
2021,6752,1261,4,Mother politics mission culture story research physical others player.,0.6131848917940607,2024-03-03 20:23:00
2022,6753,4954,1,Practice skill maintain common late industry capital order common rest friend.,-1.5745960411971986,2024-04-13 07:23:00
2023,6756,506,4,Look middle point letter later throw industry three every trip.,0.8491490200185791,2023-03-07 11:46:00
2024,6763,3581,4,Response prepare today national actually heavy team kid.,0.6264132513100896,2024-08-19 10:07:00
2025,6768,4230,2,Painting hundred while still if kitchen and sound.,-1.1313902899633972,2023-01-26 09:41:00
2026,6775,3808,1,Buy lawyer everybody education officer defense box.,-1.7610103808515172,2024-03-06 18:28:00
2027,6779,2505,4,Grow feeling far gas prevent follow agency require fish.,0.7838590539590855,2024-06-09 07:55:00
2028,6780,3735,1,Or want member particularly image draw two matter may because citizen center represent.,-2.2083018356610484,2024-01-02 21:43:00
2029,6781,3910,4,Speak everyone or despite pretty already economy never democratic recently chance become.,0.9008795887966654,2024-09-24 20:36:00
2030,6783,1248,3,Design reflect coach improve experience respond card.,-0.012722083815186913,2023-12-03 02:55:00
2031,6784,3401,3,Fall subject soon sit section agreement season tree.,-0.04734511283093368,2023-03-27 09:51:00
2032,6785,1181,2,Population show say receive glass final treat section.,-1.0187951301638496,2024-03-16 20:19:00
2033,6791,3828,5,Billion recently agree election all night different culture lot age live section much.,1.8874095656444427,2024-08-25 12:42:00
2034,6793,3870,2,Bag fund how physical would through tell book.,-1.3466059619036446,2024-05-24 14:04:00
2035,6797,1596,2,Church interest investment necessary hot attention them speak Republican chance source story hundred.,-0.7544755369665818,2024-02-25 04:25:00
2036,6799,800,2,History physical present strong answer sound million on.,-1.078286110098394,2024-05-16 03:46:00
2037,6800,1410,2,Possible nothing receive cut government forget message wrong performance baby view themselves nothing.,-0.883161223634096,2024-05-18 08:01:00
2038,6802,943,5,International fund military weight product likely spring serious box movie.,1.5245368760117666,2024-07-27 01:41:00
2039,6803,1469,4,Senior pick industry will rule security age morning man total candidate item ready.,1.42642838734937,2023-06-22 17:01:00
2040,6804,958,3,Involve anything near general own near item draw season care thousand only herself not personal.,-0.46051664075778675,2023-11-16 11:52:00
2041,6809,1049,3,Build turn growth edge hair now organization pay first.,-0.03957247001319286,2023-09-29 09:45:00
2042,6810,4383,5,Thus goal popular likely stop degree they so a country way if.,1.7064891220927019,2023-12-14 13:01:00
2043,6813,1400,1,Quite compare do buy man life picture itself feeling best.,-1.7883683788684155,2024-02-17 17:25:00
2044,6814,4094,3,Our turn onto with brother less certainly property people enough couple must professional design clearly.,-0.25336879354753417,2023-10-10 03:02:00
2045,6816,461,3,Report first nearly quite head sort on station film democratic visit own guy.,-0.4246329404551562,2024-05-02 00:59:00
2046,6818,458,1,Just subject hand would record share interview clearly foreign fall fact home film season we must.,-2.0461200888832387,2023-08-24 14:23:00
2047,6824,60,1,Meeting either she ok report relate out smile receive allow position firm southern few sport.,-1.5682279551535863,2023-07-06 10:51:00
2048,6829,422,3,Yet western beyond difficult increase ahead dream free act personal military too day sell material challenge.,-0.22338432475937642,2023-08-26 06:09:00
2049,6831,986,3,Ability green traditional base only modern cover degree let white not form option.,0.04220228060708253,2023-07-30 03:31:00
2050,6837,2,2,Available between while off international ability home bit mission could add actually but picture.,-0.7411148422304684,2023-03-01 19:08:00
2051,6838,3765,1,Lose decide reflect near institution leader job.,-2.330754063001013,2024-02-07 21:39:00
2052,6847,2516,4,Congress time catch get election major hair message wait cultural key finally treat similar statement television.,0.608627677996826,2023-11-06 07:52:00
2053,6852,3455,4,Democratic course however this effect vote light company result politics keep she road perform simply.,0.6583399062299984,2024-12-18 07:04:00
2054,6854,1729,2,Child any remain trade management anyone movement you these meeting mention word involve culture unit during.,-0.7652788039384815,2023-04-26 09:13:00
2055,6855,101,5,Ok box both even yet try such.,2.055547818649296,2023-12-11 19:47:00
2056,6856,364,2,Pretty site answer ability return often place near yes point toward assume.,-1.489805141036403,2023-09-14 03:53:00
2057,6859,3710,5,Person movie less husband as particularly my forward action know much.,1.5990740196306161,2024-01-24 03:10:00
2058,6864,3306,1,Place support financial natural road gas reach well our tell east purpose three myself lay.,-2.1739986811499623,2024-07-03 11:43:00
2059,6865,2516,4,See under wrong goal fund story word travel seem Republican weight federal anything stuff audience.,1.2790950707053694,2024-05-11 17:25:00
2060,6866,4001,1,Thank into pretty task my present visit.,-2.258203427877005,2023-09-24 01:57:00
2061,6867,518,5,At lead major almost thus hear bring have watch president cold force benefit fund.,1.7013187448688725,2024-08-03 01:52:00
2062,6868,182,1,About represent nearly for decision career water month wall budget under left.,-1.715134301828015,2023-11-01 11:50:00
2063,6870,833,3,Red matter final player serve fact six draw same here when.,-0.46140379945233234,2024-09-19 04:57:00
2064,6875,2496,2,Other those nature memory others generation that success rule inside national national from method.,-0.646243915088097,2024-04-24 12:04:00
2065,6876,3411,3,Quickly whole his already her hard safe trip west area nature business relationship factor nor.,-0.17693813258483637,2024-01-12 16:44:00
2066,6877,3967,2,Choose anything author amount task thought task final write.,-1.3860308061378932,2023-12-22 04:51:00
2067,6878,2277,3,Charge thank sign teacher sure college strategy drop cold free.,-0.30816340630915917,2023-07-25 00:56:00
2068,6880,3894,3,Future claim discover industry student since dream blue.,-0.36476361182368355,2023-07-14 07:29:00
2069,6884,1995,4,Popular media make respond most art provide example whom than each.,1.3904745394593903,2023-05-27 19:30:00
2070,6885,386,2,City then upon him what leader pay form maybe investment establish them form owner quite.,-0.8889356084723185,2024-03-01 12:36:00
2071,6886,3850,1,Sea tell low late whose sea majority behavior tonight of camera less human.,-2.2049054478586467,2024-11-18 15:06:00
2072,6887,4636,2,Far street it yourself help couple success yes section young mouth training artist bank.,-0.9270039713494687,2024-03-27 09:22:00
2073,6888,1483,3,Measure manager we future especially information ok talk.,-0.2567218393605808,2023-11-21 17:17:00
2074,6894,2230,4,Play section use each arm certainly along interesting have.,0.5682651546202544,2024-05-27 11:52:00
2075,6897,1838,5,Think personal off candidate hot our support first might seem hour street thank.,1.8613908959549827,2023-08-06 18:43:00
2076,6901,1433,5,Woman its evidence blue deal risk artist smile environmental.,1.9857222565779724,2023-09-05 18:42:00
2077,6906,1997,1,Member ten cultural discover society say shoulder support politics experience.,-1.5840071773531974,2024-09-14 11:22:00
2078,6907,4812,1,None wide lead marriage particularly after mind.,-1.5341297534899987,2023-12-21 20:49:00
2079,6909,431,5,Guess green sing need news national share edge kid close.,2.3942317595908955,2023-07-06 20:52:00
2080,6911,2206,4,War improve list student guess seat college.,1.424391763919914,2023-11-25 20:28:00
2081,6914,2726,3,So center check mind share over again ahead whose follow.,-0.012640685910698113,2024-05-15 22:57:00
2082,6916,1511,4,Buy picture old phone owner range entire.,0.66959329429573,2023-06-18 08:22:00
2083,6918,3910,1,Entire be matter election drop their administration rate real evidence must deal.,-1.878613846010805,2024-10-21 14:24:00
2084,6924,4904,5,Talk teach hold main top character image major.,1.8276542976588943,2023-05-14 00:35:00
2085,6927,1080,4,Trial after single inside maintain no significant science environment somebody.,0.8273641130705154,2024-12-20 17:03:00
2086,6930,2051,5,Own whom yourself idea central necessary talk whole anything PM long attention candidate phone.,1.92782075288288,2023-09-08 01:01:00
2087,6931,2365,1,Worker dinner result buy dream theory miss phone as actually.,-1.6575638921765057,2024-05-02 10:08:00
2088,6935,141,1,Hospital interview unit beat art at hand score offer.,-2.110939708698403,2024-02-29 05:36:00
2089,6940,4346,2,Card short billion or budget attorney next.,-0.60698013314784,2024-05-07 20:24:00
2090,6941,3451,5,Pattern spend picture perhaps why notice simply hundred start sell southern none.,1.867580861467113,2024-09-11 06:39:00
2091,6942,4662,3,Current simple Mrs list hold while feeling entire at place perform great national wall.,-0.278378944627529,2023-01-05 19:31:00
2092,6943,4828,2,Wide way new green possible west to rest fight important financial every baby.,-1.4224000595758968,2023-05-31 00:07:00
2093,6947,929,5,Article chair bed ground total our put effect join back ball.,2.3165499432773826,2023-09-28 08:10:00
2094,6954,3050,5,Sit require minute ready peace for or draw camera meet film pattern season.,2.0615698926487425,2024-01-13 18:29:00
2095,6955,341,5,Answer issue see song animal meet power he ask when friend seven apply.,2.3877526629654957,2024-04-06 05:02:00
2096,6957,1988,5,Trade least increase appear second a him cause brother call describe.,1.6646213945706,2024-03-25 02:07:00
2097,6959,242,2,Until today hand deal thing quality after along nothing really long fact add tend financial.,-1.4954328698312,2024-03-22 07:26:00
2098,6962,3059,2,Article single number probably list grow thus raise.,-1.4385580119218635,2023-04-02 07:52:00
2099,6963,1964,1,Appear tree national election rule three student despite son just travel mouth economic production outside actually.,-1.6178252590441171,2024-03-07 09:54:00
2100,6964,4899,3,Law far close direction stand should not sister.,0.33182282595127766,2024-05-04 03:54:00
2101,6965,3409,5,Resource role save class similar sing finish push every.,1.9396102890292415,2023-10-26 16:57:00
2102,6975,2294,4,Sometimes class arm over trouble join store detail get pick bring.,1.182667840421808,2024-04-20 15:24:00
2103,6978,868,3,Property present record Democrat newspaper cover short record people.,-0.05131345163077905,2023-11-26 08:26:00
2104,6980,1283,5,Sister among people sea administration exist for television especially recently American thing treatment happy floor rather.,1.8285798242735605,2023-01-08 22:30:00
2105,6985,3480,1,Catch truth so plant dark even skill him meet after three argue camera.,-1.5798154925184664,2023-09-08 14:50:00
2106,6988,2944,1,Compare help now word rich main sometimes onto series man join air toward art audience base.,-1.5194912800309974,2024-11-27 18:19:00
2107,6995,867,1,Charge rest other despite decade institution record process learn same.,-2.142406437249109,2023-12-26 01:25:00
2108,6997,1120,3,Should respond eight health husband firm old public pressure.,-0.1734466654425364,2023-12-05 20:52:00
2109,7000,2381,1,Budget state everything federal science level according minute century and guess serious at soldier me.,-2.3620193517925254,2023-04-28 09:11:00
2110,7002,2423,2,End other great remain exactly son bank quickly should fine.,-1.4680967581675546,2024-04-29 12:16:00
2111,7005,2085,3,Someone parent executive all magazine town future hotel whether ever get trouble short.,-0.09344551693168857,2024-06-24 03:14:00
2112,7006,10,1,After candidate unit Congress big which pay new newspaper general hope.,-1.523272673775626,2024-03-22 03:14:00
2113,7008,3544,3,Economic smile language out eight suffer term shake perform follow color.,0.3130371788675026,2023-08-31 15:53:00
2114,7016,2694,1,Painting wonder night hit military born really budget fast enjoy maintain discover month yet term require.,-1.5855556890990106,2023-01-09 03:54:00
2115,7018,3755,3,Eight camera entire white gas back mean street available seek claim court performance back when loss.,-0.19184866060711525,2024-02-15 02:04:00
2116,7026,4727,1,Executive discuss as write be deal by off.,-2.0041102972678884,2023-11-15 15:40:00
2117,7027,4119,2,Wonder behind can condition accept say occur reality.,-0.6901790928151587,2023-07-15 11:51:00
2118,7028,4613,5,Keep role then relationship clearly rise nice hotel little front should I church choose and relationship.,2.176355061811929,2023-11-15 15:28:00
2119,7033,2562,1,Social common part true call here need listen join ok resource.,-2.037053800202983,2023-02-20 00:32:00
2120,7035,970,2,Agreement game fund hit what them create.,-1.3316406970169918,2023-01-31 20:16:00
2121,7037,227,4,Leader debate difference career figure act difference stage technology town according.,0.9224614899180608,2024-03-28 13:03:00
2122,7038,215,1,Front would control tend war thus think manage two region improve.,-2.203236401546399,2024-12-04 05:29:00
2123,7043,551,3,Policy region common relate easy certainly level listen sure.,0.01615686990518972,2023-04-04 20:54:00
2124,7044,3423,5,Possible manage four cut know age and outside strategy improve in buy.,1.7646762277354795,2023-10-12 07:07:00
2125,7048,2897,1,Send popular you should on particular son without human rich walk certain.,-2.3774367077339376,2023-08-02 19:33:00
2126,7061,4439,5,Team art music quite tax become how concern hope heart strategy more move mouth PM.,1.5592436671905554,2024-02-05 23:17:00
2127,7069,4340,5,Image Mr child quality boy finish three several he property camera price include both.,2.1265089145056777,2024-10-11 04:16:00
2128,7077,2043,2,Clear not decision candidate drive decision so hear father song continue yeah.,-1.492115343913767,2023-12-31 20:05:00
2129,7079,3477,3,Shake push I message yeah property week professor whole nor door.,0.19622510082549505,2023-05-20 23:06:00
2130,7081,2020,5,Building impact show traditional arm either conference month article born.,1.7275989225561206,2023-12-16 11:07:00
2131,7087,2142,5,Call sort officer rise summer apply buy plant plant watch stock forward century.,2.0639561794591206,2024-07-06 06:04:00
2132,7091,1498,5,Poor imagine issue PM as else guy leg stock third.,1.881271547756905,2023-08-16 10:44:00
2133,7098,245,1,Character vote gun time agreement forward remain all east actually area that.,-1.579565193578745,2024-09-10 18:57:00
2134,7100,3707,4,Itself set imagine discuss today country him author.,0.9207259315096105,2023-08-21 20:32:00
2135,7101,3890,1,Political piece religious go senior price oil present laugh action practice only weight may minute fire.,-2.4642825329324705,2023-10-03 07:34:00
2136,7105,2334,5,Gas room husband black respond name leg smile remember and run kind agent accept six.,1.6911418438397599,2024-04-11 02:41:00
2137,7108,1814,3,Tax baby child traditional business notice last never young could for produce consumer course.,-0.2577754135804189,2024-12-03 01:43:00
2138,7109,931,5,Environmental movement important staff laugh resource source rather want.,2.1359870753141283,2023-12-21 06:46:00
2139,7113,4207,3,Now agent everyone as feel option anything.,-0.4671254147367414,2023-01-15 09:53:00
2140,7118,4733,5,Election meet building camera head still wonder purpose officer yes.,2.2962257432125464,2023-01-25 21:37:00
2141,7123,4227,5,Nature knowledge item concern every end practice day fill investment piece law whether street majority thought.,2.2730411828212254,2024-02-21 03:57:00
2142,7129,993,2,At at western little project matter best alone now institution budget ground special.,-0.7619655477787971,2024-09-01 19:52:00
2143,7131,410,3,Subject have meet far education statement clear turn difference every mean billion century.,-0.2983651621232415,2024-11-08 17:44:00
2144,7133,2177,4,Office buy high end happy ever head goal claim best pressure check ago.,0.986841362641592,2023-10-18 08:21:00
2145,7137,3931,4,Third color miss into follow school offer all include her training find.,0.7958626866320797,2023-10-21 22:01:00
2146,7138,2059,3,Method draw small score dinner green read situation her bring song tough ok.,-0.4002485632541005,2024-04-02 19:25:00
2147,7139,3611,4,Up reach meet help show treat among.,0.8850490472329977,2023-07-06 13:42:00
2148,7144,3696,5,Significant the attention too machine mouth staff structure.,1.9373157168437694,2025-01-02 00:34:00
2149,7145,775,3,People more material thus test world man order just pattern.,0.21292063262655592,2024-01-26 20:20:00
2150,7146,952,4,Fill figure whether mouth able rise defense to prevent consumer.,1.3511492606616398,2023-04-05 00:03:00
2151,7149,1721,2,Mr thought ability real according guy structure measure weight talk yeah southern.,-0.8263605801616142,2024-05-04 04:26:00
2152,7150,3037,2,School might color often network continue carry wind military newspaper hold final hair.,-0.8175789310572337,2024-11-14 18:36:00
2153,7153,3686,2,Staff beautiful cost long process recognize exactly.,-0.5459442056014839,2024-03-23 13:09:00
2154,7155,4187,1,Talk require high coach good air art education.,-1.5903068652760939,2023-11-20 13:24:00
2155,7156,4821,5,Need rate cover memory night budget as power water current fly friend door simply different performance.,1.9618713386517315,2024-09-24 09:29:00
2156,7157,4596,3,Space environmental thought year suffer price common mother set.,0.1576713226979467,2024-02-29 18:29:00
2157,7158,2536,5,Your market around language participant third red under believe Congress wife nice source section discuss president.,2.1400586762720293,2023-05-16 03:26:00
2158,7161,3036,4,Respond rise rest school single general class store draw increase read source study.,0.7938592626108182,2024-04-19 22:17:00
2159,7162,4510,2,Build for sell debate raise article change themselves detail.,-1.2711105062191634,2023-05-07 07:01:00
2160,7163,4494,2,Official toward economy eat scene ask somebody nearly yes else couple purpose any model budget us.,-0.6019913599073865,2023-06-03 16:30:00
2161,7164,3595,3,Example travel president after activity simple range performance industry few talk land name girl experience.,-0.289813671485762,2023-01-11 04:06:00
2162,7166,4136,2,College as you pressure action health news authority discussion tree nothing suddenly green maintain might lose.,-1.184404569223755,2024-01-04 20:30:00
2163,7167,1416,3,Including lawyer ball benefit remain major operation yard mission attorney specific avoid Republican history community.,-0.4907742518030779,2024-12-08 16:10:00
2164,7169,4058,4,Letter rule institution might later camera between approach follow change today baby end for else.,1.0122294532394456,2023-06-16 06:13:00
2165,7170,3543,5,Seek ability bill over front detail hundred help responsibility.,2.121669771510551,2024-01-12 17:23:00
2166,7172,1193,2,Yard improve director almost go break clear campaign Congress.,-1.2213328068023064,2023-05-12 10:08:00
2167,7173,963,3,Long over civil become both soldier huge science part sometimes cultural office after.,0.20530213891353344,2023-05-14 04:39:00
2168,7175,2170,4,Remain method score name kid religious anything help too first new cause.,0.7270895233649702,2023-01-03 20:27:00
2169,7176,27,1,Seem sport example management total source water beautiful that.,-2.069928179260452,2023-10-07 14:51:00
2170,7184,2587,4,Few local something theory his site newspaper theory debate bill town financial ball age party.,1.269336941836894,2024-11-13 03:56:00
2171,7187,949,3,Partner sea fish test indicate outside table scientist.,-0.29767382964631084,2024-03-23 21:33:00
2172,7191,3158,4,Sure receive just region necessary bag other year after keep test onto example me.,0.8958540759779223,2024-04-25 15:22:00
2173,7193,1980,2,Lot adult job least themselves few commercial somebody one collection.,-1.055470423204707,2024-07-16 11:21:00
2174,7194,2727,5,Return pass statement be movie administration kind.,2.0071530224055056,2023-07-03 10:44:00
2175,7202,4041,5,Forget vote both military who may analysis while some price.,1.9185010768910866,2024-06-29 17:25:00
2176,7203,4854,1,Open religious investment someone few natural report.,-2.4913409181317783,2024-12-04 05:56:00
2177,7205,2126,5,When painting important another kind range that road blood voice born.,2.157534546066142,2024-09-03 03:41:00
2178,7210,3899,2,Nature shake night guy special hit forward kind attorney stay.,-1.4661788507994098,2023-05-17 13:38:00
2179,7214,2588,4,Education try day short either customer look glass recognize determine both.,0.934715779440139,2023-06-19 07:11:00
2180,7215,505,2,Child degree them school argue serious interview crime fight it television help rise process lawyer ball.,-1.1075924897881921,2023-09-17 15:27:00
2181,7216,3526,2,Life dream series remember meeting argue necessary car cover yes develop hour accept century wait.,-0.5446138458945079,2023-02-25 17:57:00
2182,7220,65,2,Long eight whom economy Democrat challenge long goal figure plan career natural by.,-1.3952498730863767,2023-01-06 14:14:00
2183,7225,355,3,Man person knowledge magazine focus pressure industry property office compare.,-0.4405194590050374,2023-04-05 07:03:00
2184,7228,2220,4,Something across author change office her away kitchen world within.,0.618058214381017,2023-03-02 14:17:00
2185,7231,1880,2,Attention two likely rock leg need newspaper should best call building hair responsibility.,-1.124131900348186,2024-11-28 21:40:00
2186,7234,2657,5,Now people type cultural none why require better none us ever cause interview.,1.712139010062253,2024-03-03 10:21:00
2187,7240,997,1,Type over never wall low moment dream here different from.,-2.4222225350823203,2023-03-20 20:27:00
2188,7247,4099,2,Main big bill dark serve too foot collection anything soldier modern.,-1.0755564872352845,2023-05-31 13:05:00
2189,7248,404,2,Guess feeling partner strong blood management become value.,-0.8706318896435734,2023-03-20 02:36:00
2190,7249,4911,3,Benefit with possible street wall spring radio hope policy form finally star focus star speech a.,0.2542284970357398,2023-09-12 18:27:00
2191,7251,1606,3,These difficult song town guy program brother live throw call.,-0.005885992656217143,2024-06-01 13:20:00
2192,7254,3851,4,Present must image conference technology source per simple place.,1.0430387598494555,2023-11-03 07:55:00
2193,7255,2715,1,Certainly care kind outside very position discussion her ago quite body parent college nor.,-2.205750137851372,2024-05-19 08:34:00
2194,7256,1212,2,Number wide religious customer buy half station rather.,-0.7914246034317814,2024-05-23 08:29:00
2195,7258,957,5,Professor natural build arm we just fast participant right wide lawyer forward tree.,1.8228504423131522,2024-07-02 17:44:00
2196,7260,1922,2,Stuff parent yourself upon other trade very a adult himself want.,-1.488760918955756,2024-10-05 17:20:00
2197,7261,3667,2,Service clear few event personal such always couple technology production nature.,-1.494808006077277,2023-08-05 19:41:00
2198,7263,1692,5,Modern offer sport a positive store talk important start college place PM.,2.489383770408484,2023-09-19 20:59:00
2199,7265,1115,5,Run bank find small right ask little safe power analysis eight yet director message.,2.373963748807978,2023-10-01 08:24:00
2200,7267,2467,5,Fine word sit require media under will small modern company.,1.5200276868482345,2024-01-10 18:34:00
2201,7270,2442,4,Black analysis source central can mission discuss design region need team.,0.8089670607537495,2023-03-06 11:42:00
2202,7271,3388,5,Her list per industry bed career know machine after magazine pull true everybody.,2.2531531373633182,2024-09-08 07:19:00
2203,7272,2549,2,Mean ever light firm plant dream turn.,-0.6512379058738281,2024-04-18 07:41:00
2204,7273,3786,3,Southern beyond ready upon main issue into fight include ever she.,-0.2779937679611504,2023-12-30 01:58:00
2205,7274,3119,1,Population manage music hour religious note think it.,-1.754071059741335,2023-01-31 21:53:00
2206,7279,1340,4,Capital rather woman Mr nature second song matter play of.,0.8022658856433785,2023-03-01 23:51:00
2207,7284,611,5,Great sound boy oil mention campaign just describe guy modern community blood hope.,1.6436560891391523,2024-04-03 19:19:00
2208,7286,3228,5,Us issue along leave anything director against southern security term population couple.,2.410874793889983,2023-01-05 05:58:00
2209,7287,2698,5,Land skin civil camera car audience of.,1.943130726657977,2024-07-23 14:43:00
2210,7288,1249,2,Address cause friend rest with room who window return issue.,-0.7638839597800123,2023-10-09 20:55:00
2211,7291,3644,3,Girl behind mention where southern computer fill a agent design bed surface accept there guess away.,0.3846844857761803,2023-09-23 16:32:00
2212,7292,92,1,Growth control method occur plan later change arm.,-2.19292756321604,2024-08-06 23:41:00
2213,7300,2011,2,Quality later toward effect him stop approach morning success offer side foot collection trade key.,-1.316172736122636,2024-10-05 22:24:00
2214,7304,3928,1,Life parent skill agency city government type candidate.,-2.207334252945031,2024-07-18 03:21:00
